,Дата,День недели,Номенклатура,КоличествоОборот,СуммаВыручкиБезНДСОборот,Себестоимость,"Высота профиля, %","Высота шины, мм",Индекс нагрузки,Комплектность,Максимальная нагрузка,Наружный диаметр шины,Норма слойности,"Посадочный диаметр, дюйм",Предполагаемый контрагент,Сезон,Ширина профиля,Страна происхождения,Сезонная группа,remains_morning,remains_evening
584,2018-08-08,2,49775,18.0,4644.0,['4532.69'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
585,2018-08-09,3,49775,2.0,647.96,['504.5'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
586,2018-08-10,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
587,2018-08-11,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
588,2018-08-12,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
589,2018-08-13,0,49775,10.0,2805.6,"['1007.73', '503.87', '503.87', '503.87']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
590,2018-08-14,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
591,2018-08-15,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
592,2018-08-16,3,49775,7.0,1979.3600000000001,"['503.33', '1006.65', '251.66']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
593,2018-08-17,4,49775,2.0,543.46,['503.33'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
594,2018-08-18,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
595,2018-08-19,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
596,2018-08-20,0,49775,2.0,550.0,['503.33'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
597,2018-08-21,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
598,2018-08-22,2,49775,8.0,2403.2,"['1009.04', '1003.98']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
599,2018-08-23,3,49775,2.0,647.96,['505.71'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
600,2018-08-24,4,49775,6.0,2011.92,['1511.16'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
601,2018-08-25,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
602,2018-08-26,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
603,2018-08-27,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
604,2018-08-28,1,49775,2.0,647.96,['505.71'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
605,2018-08-29,2,49775,6.0,1845.92,"['489.07', '1010.21']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
606,2018-08-30,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
607,2018-08-31,4,49775,2.0,633.38,['489.07'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
608,2018-09-01,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
609,2018-09-02,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
610,2018-09-03,0,49775,4.0,1110.0,['976.7'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
611,2018-09-04,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
612,2018-09-05,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
613,2018-09-06,3,49775,11.0,2957.9,['2770.46'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
614,2018-09-07,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
615,2018-09-08,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
616,2018-09-09,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
617,2018-09-10,0,49775,2.0,502.0,['487.62'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
618,2018-09-11,1,49775,10.0,2869.16,"['487.62', '978.14', '975.24']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
619,2018-09-12,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
620,2018-09-13,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
621,2018-09-14,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
622,2018-09-15,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
623,2018-09-16,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
624,2018-09-17,0,49775,1.0,268.9,['243.81'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
625,2018-09-18,1,49775,4.0,1160.6,['1072'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
626,2018-09-19,2,49775,2.0,647.96,['496.06'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
627,2018-09-20,3,49775,8.0,2268.0,['1998.46'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
628,2018-09-21,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
629,2018-09-22,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
630,2018-09-23,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
631,2018-09-24,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
632,2018-09-25,1,49775,10.0,3187.96,"['2000.9', '487.62']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
633,2018-09-26,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
634,2018-09-27,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
635,2018-09-28,4,49775,6.0,1638.68,"['976.42', '493.91']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
636,2018-09-29,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
637,2018-09-30,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
638,2018-10-01,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
639,2018-10-02,1,49775,6.0,1675.0,"['976.42', '488.21']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
640,2018-10-03,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
641,2018-10-04,3,49775,6.0,1749.96,['1464.62'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
642,2018-10-05,4,49775,4.0,1088.6,['976.41'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
643,2018-10-06,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
644,2018-10-07,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
645,2018-10-08,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
646,2018-10-09,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
647,2018-10-10,2,49775,4.0,1187.7,"['501.37', '488.21']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
648,2018-10-11,3,49775,4.0,1159.4,['1000.82'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
649,2018-10-12,4,49775,2.0,694.12,['487.62'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
650,2018-10-13,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
651,2018-10-14,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
652,2018-10-15,0,49775,4.0,1116.8,['1013.02'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
653,2018-10-16,1,49775,6.0,1831.68,"['1025.22', '500.41']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
654,2018-10-17,2,49775,22.0,6006.0,['5581.67'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
655,2018-10-18,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
656,2018-10-19,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
657,2018-10-20,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
658,2018-10-21,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
659,2018-10-22,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
660,2018-10-23,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
661,2018-10-24,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
662,2018-10-25,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
663,2018-10-26,4,49775,4.0,1341.28,['1000.82'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
664,2018-10-27,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
665,2018-10-28,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
666,2018-10-29,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
667,2018-10-30,1,49775,4.0,1140.0,['1025.22'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
668,2018-10-31,2,49775,4.0,1104.0,['1026.34'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
669,2018-11-01,3,49775,4.0,1176.79,"['256.31', '756.72']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
670,2018-11-02,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
671,2018-11-03,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
672,2018-11-04,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
673,2018-11-05,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
674,2018-11-06,1,49775,2.0,550.0,['513.17'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
675,2018-11-07,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
676,2018-11-08,3,49775,8.0,2280.0,['2054.62'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
677,2018-11-09,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
678,2018-11-10,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
679,2018-11-11,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
680,2018-11-12,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
681,2018-11-13,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
682,2018-11-14,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
683,2018-11-15,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
684,2018-11-16,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
685,2018-11-17,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
686,2018-11-18,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
687,2018-11-19,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
688,2018-11-20,1,49775,7.0,2159.5,['1794.92'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
689,2018-11-21,2,49775,2.0,559.0,['509.01'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
690,2018-11-22,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
691,2018-11-23,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
692,2018-11-24,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
693,2018-11-25,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
694,2018-11-26,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
695,2018-11-27,1,49775,2.0,584.0,['488.21'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
696,2018-11-28,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
697,2018-11-29,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
698,2018-11-30,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
699,2018-12-01,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
700,2018-12-02,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
701,2018-12-03,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
702,2018-12-04,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
703,2018-12-05,2,49775,7.0,2233.21,"['256.31', '1538.61']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
704,2018-12-06,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
705,2018-12-07,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
706,2018-12-08,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
707,2018-12-09,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
708,2018-12-10,0,49775,2.0,637.1,['488.21'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
709,2018-12-11,1,49775,6.0,1729.0,"['513.73', '1023.29']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
710,2018-12-12,2,49775,2.0,578.4,['513.17'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
711,2018-12-13,3,49775,2.0,556.0,['511.16'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
712,2018-12-14,4,49775,4.0,1264.84,['1022.32'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
713,2018-12-15,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
714,2018-12-16,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
715,2018-12-17,0,49775,2.0,575.0,['513.72'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
716,2018-12-18,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
717,2018-12-19,2,49775,6.0,1817.44,"['1024.89', '511.16']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
718,2018-12-20,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
719,2018-12-21,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
720,2018-12-22,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
721,2018-12-23,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
722,2018-12-24,0,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
723,2018-12-25,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
724,2018-12-26,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
725,2018-12-27,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
726,2018-12-28,4,49775,2.0,585.52,['511.16'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
727,2018-12-29,5,49775,4.0,1158.58,"['507.51', '511.16']",,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
728,2018-12-30,6,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
729,2018-12-31,0,49775,9.0,1929.24,['2262.03'],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
730,2019-01-01,1,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
731,2019-01-02,2,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
732,2019-01-03,3,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
733,2019-01-04,4,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
734,2019-01-05,5,49775,0.0,0.0,[],,1080.0,149/145,,,,,R20,Кама Торговый дом,,297,РОССИЯ,41_апр-окт,0,0
